,Dataset: ADE-1992,,,,,,,,,,,,,,,,
,Data From (Title): The Ardennes Campaign Simulation Data Base,,,,,,,,,,,,,,,,
,"Organization: Data Memory Systems, Inc.",,,,,,,,,,,,,,,,
,"Address: Fairfax, Virginia",,,,,,,,,,,,,,,,
,Publication Date: December 1989,,,,,,,,,,,,,,,,
,Classification: UNCLASSIFIED,,,,,,,,,,,,,,,,
,Source Available From: DTIC as AD-M000 074,,,,,,,,,,,,,,,,
,Spreadsheet Prepared By: Robert L. Helmbold,,,,,,,,,,,,,,,,
,Spreadsheet Last Revised: 7 January 1994,,,,,,,,,,,,,,,,
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,German,Allied,,,,,Distance,FR,Bloody,Bloody,TBC
,,,,,German,Allied,Total,Total,German,Allied,German,Allied,Opposed,Allied,ADV,ln(FER),ADV
,,,,,Initial,Initial,Battle,Battle,Bloody,Bloody,Other,Other,Advance,to,Favoring,Favoring,Favoring
Seq.,,,,Base Unit,Strength,Strength,Casualties,Casualties,Casualties,Casualties,Changes,Changes,By Allies,German,Allies,Allies,Allies
No.,Day,Date,Side,ID,x0,y0,Cx,Cy,Bx,By,Rx,Ry,(km),,,,
---,---,-----,---,----------,--------,--------,----------,----------,----------,----------,-------,-------,--------,--------,--------,--------,--------
25,3,Dec18,G,PzLehrD,14699,8017.105,7,437.6842,7,292.26321,-9,-149.684204,-18,0.545418395809239,-2.15989461304441,-4.41865847971039,-2.35717566811648
26,4,Dec19,A,101st AbnD,29272,7395.4551,88,125,84,51.81818,-3,-10,-7.6,0.252646047417327,-0.445308181641244,-0.390140550601087,-0.859879969356832
27,4,Dec19,A,106th ID,29048,12224.1699,447,6102.5,260,741.66663,-13,-262.5,-3.8,0.420826559487744,-0.943716194484623,-2.06992781684348,-1.59999707391869
28,4,Dec19,A,28th ID,63898,10456.6699,295,556.66669,252,166.66701,-24.5,-119.333298,-11.1,0.16364627844377,-0.695294651984707,-1.51414973859241,-1.21018595409356
29,4,Dec19,G,2d PzD,14589,9297.1426,37,157.1429,35,65.14286,6,-12.57143,-4.5,0.637270724518473,-0.5347430396397,-1.2348051728316,-0.944790107342455
30,4,Dec19,G,62d VGD,10530,7898.6929,165,3943.15405,81,479.2308,-7,-169.615402,-3,0.750113285849953,-1.01915601241532,-2.03578574932786,-1.59101390910236
31,4,Dec19,G,PzLehrD,5647.3081,8135,19.61539,137.5,18.84615,57,-3.461539,-11,-2.5,1.44050932868352,-0.36995316258811,-0.758184634943011,-0.787781932724056
32,5,Dec20,A,28th ID,72901,8002.3638,457,567.27283,349,288.5455,-33,-164.181793,-9.3,0.109770288473409,-1.00167475420061,-0.18486221186631,-1.19628710159475
33,5,Dec20,A,9th ID,9495.4473,50100,104.7604,423,54.56131,118,-0.89638,-20,0,5.27621273828775,0.445075066929581,-1.82990853569799,0.133105543736471
34,5,Dec20,G,62d VGD,10358,3294.53,165,216,81,20.11765,-7,-0.529412,-2.5,0.318066229001738,0.123248069849159,1.46275801691008,-0.694747182201012
35,6,Dec21,A,5th AD,7124.1519,11108,71.7998,110,44.67677,87,-0.868687,184,0.8,1.5592031382711,-0.110748141943335,-0.128837097284882,0.00874398501957559
36,6,Dec21,A,82d AbnD,24858,12196,357,30,180,15,-41,78,-0.5,0.490626759996782,0.884911528280362,3.16568788007442,0.879245386258858
37,6,Dec21,A,9th ID,11516.7695,49105,42.4,57,30.28572,46,-6.314286,-40,0,4.2637824782375,0.515672182676363,-1.68865266195094,0.576495916773007
38,6,Dec21,G,150th PzBde,2955,3232.05,234,33.9,157,19.65,-1,-3.3,1,1.09375634517767,1.07195327479585,3.33101848999383,0.993191569130262
39,6,Dec21,G,3d FJD,11593,10343.4004,180,43.2,128,30.6,-14,1.8,-0.5,0.89221085137583,0.656460946414889,1.65988164321831,0.653680218306675
40,6,Dec21,G,3d PzGD,11532,14574.2002,126,38.2,86,30.12,7,-19.16,-1,1.26380508151231,0.640291556352108,0.125671939615444,0.711703412826745
41,7,Dec22,A,106th ID,27731,4579.729,446,17.75714,259,10.49286,-24,-21.79286,-4,0.165148353827846,0.700843686083457,2.59689377681294,0.708243333869766
42,7,Dec22,A,30th ID,29768.3301,15079.1299,289.7778,51.05883,220.222,46.68235,-38.444401,-8.02353,1.3,0.506549405000047,0.434489942156927,0.742878497882203,0.526408935878437
43,7,Dec22,A,7th AD,32179.1406,13264,363.57141,15,229.5714,14,-32.42857,-13,-4.9,0.412192487203962,0.953923174055841,3.21884159902328,1.14828054792226
44,7,Dec22,A,9th ID,11468.0596,49058,42.4,135,30.28572,118,-6.314286,307,-0.9,4.27779430096439,0.0466556438978388,-2.75496543246191,0.147418828350834
45,7,Dec22,G,18th VGD,10913,2842.2859,193,3.21429,98,3,-9,-2.785714,-3,0.260449546412535,1.06851839444207,3.16499689651518,1.37071059345618
46,7,Dec22,G,352d VGD,9387,7913.708,139,364.125,61,55.91666,-9,-2.166667,-5,0.843049749653776,-0.04171656081368,-0.370488649067586,-0.55895462853644
47,7,Dec22,G,560th VGD,9965,5940.6919,165,26.65385,81,22.15385,-10,-14.88462,-3.5,0.596155735072755,0.388489166050958,0.806017099459434,0.649845467078202
48,7,Dec22,G,62d VGD,10011,6102.2539,165,15.99123,81,11.11403,-10,-18.486839,-9,0.609554879632404,0.744035948015788,0.0013925955040462,0.915957392811833
49,7,Dec22,G,FBB,6807,1375.526,88,1.55555,80,1.45185,-5,-1.348148,-1.5,0.202075216688703,1.2023534920034,5.01418303875534,1.21523651243832
50,8,Dec23,A,26th ID,11709.5,18596,507.75,77,264.5,64,-1.25,-52,3.2,1.58811221657628,0.935933981724105,1.53246678862192,1.16444134284917
51,8,Dec23,A,30th ID,22244,13117,257,53.2381,198,42.71429,-28,-17.952379,2,0.589687106635497,0.50136962701125,1.20609008105188,0.521188198380276
52,8,Dec23,A,3d AD,19931,16029.4697,165,20.21053,105,17.68421,-25,-11.78947,-6.5,0.804248141086749,0.780677489870564,1.37842869453305,0.939188519813188
53,8,Dec23,A,4th AD,3515,13322,303.40909,8,165.9091,5,0.681818,196,4.3,3.7900426742532,2.40534199535516,4.82790300037538,2.46209991124781
54,8,Dec23,A,7th AD,40214,13236,438,193,288,112,-41,-15,-15.1,0.329139105784055,-0.0830803014368188,-0.142770182479984,-0.144944700048965
55,8,Dec23,A,80th ID,13801.5996,13558.0898,141.60001,173.4545,71.4,170.18179,-13.2,-3.272727,2.4,0.982356407441352,-0.441332326195212,0.403169658596631,-0.109717971027466
56,8,Dec23,A,9th ID,16459.6094,49231,59.31809,122,42.37006,104,-9.964658,-87,0.9,2.99101872976402,0.0987170028060257,-2.51771663515571,0.186971793061622
57,8,Dec23,G,18th VGD,10711,3258.092,193,47.50769,98,27.56923,-9,-3.692308,-5,0.304181869106526,0.0388961545002528,-0.73603796005853,0.104968131667062
58,8,Dec23,G,2d PzD,14479,1443.349,26,3.98286,16,2.72,2,-3.108572,-4,0.0996856827128945,-0.26669317693438,0.130717383506629,-0.214577203090657
59,8,Dec23,G,2d SSPzD,16904,2805.158,156,3.53684,141,3.09474,-10,-2.063158,-2,0.165946403218173,1.00966900785835,3.44091471135347,0.993268782024797
60,8,Dec23,G,62d VGD,9836,11581.5,43,168.875,24,98,-10,-13.125,-5,1.17746034973566,-0.620267333602942,-1.13237138198831,-0.599734809193415
61,9,Dec24,A,30th ID,21959,12943.4697,257,102.8571,198,91.22449,-28,206.326508,2.5,0.589438029964935,0.122684768871977,0.473795467424216,0.192630991082851
62,9,Dec24,A,3d AD,18425.4707,16248.96,125.6316,51.24,98.73685,37.8,-13.73684,46.200001,-1.4,0.881874892889439,0.416462462371683,0.649845295143164,0.384645606539792
63,9,Dec24,A,4th AD,8772.8271,13510,827.99988,104,453.10339,85,1.862069,-3,2.4,1.53998247611651,1.04111366934797,2.98274231187146,1.23095429268516
64,9,Dec24,A,5th ID,2290.8889,32490,32,164,14.22222,153,-2,35,2.7,14.182267852448,0.137804243230837,-0.637471411833167,0.506690134053273
65,9,Dec24,A,7th AD,16738,13028,157,197,142,72,-9,-2,-4.4,0.778348667702234,0.213548239666263,0.62167915040149,-0.237325106887684
66,9,Dec24,A,80th ID,18434.6699,15803,269.58331,179,132.0833,158,-11.66667,5,2.7,0.85724344866083,-0.165886446627471,-0.36560790745333,0.126899597964149
67,9,Dec24,A,84th ID,28667,15299,380,16,211,15,-28,40,-1.2,0.533679840932082,1.00632606686533,3.15684271633821,1.26674825854619
68,9,Dec24,A,9th ID,15832.8301,47884,56.58334,323,40.41667,210,-10.02083,224,0,3.02434875493295,-0.270125695571286,-2.25623957808828,-0.316826004936756
69,9,Dec24,G,116th PzD,14212,8616.7783,194,18.27743,101,14.3652,-30,23.534479,-1,0.606303004503237,0.723605367719315,1.77207511786343,0.928014150889014
70,9,Dec24,G,1st SSPzD,19312,11891.8096,221,94.5,174,83.8125,-27,189.5625,2,0.615773073736537,0.122305700956262,0.13575786966356,0.181464535551698
